mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
2244.39249791316	1262.78334542382	2.11957294930386	190077.256827628	155468.400722046	2.85874543073615	0.232394796596143	0.22676132018359	0.412893153393997
2326.08119957159	1608.89648356466	2.09257881059319	196762.356778988	184696.204573312	2.69458012363351	0.305849954114281	0.29800167910305	0.375848010090425
3301.4372984077	1558.32058184545	2.02093676123517	275728.001484085	186564.321999692	2.70590093263341	0.254882616668125	0.236184289376458	0.363393898563415
4207.60333610043	1532.77601322069	2.42672162692608	340040.526594809	195835.722794088	2.79518028834297	0.279285748686869	0.2539117451141	0.365747527040328
4800.45620398872	1066.57515648688	5.96495327154162	500856.055974353	113329.102115001	6.90273008837746	0.219577317680706	0.207991661817834	0.384330642910987
2563.16167391546	1263.99690816772	2.14407592331133	202871.415641765	149117.298811025	2.80180958095689	0.176747873379225	0.179790149993857	0.354253223179689
2648.97137557966	1194.41401290576	2.71129513640839	195132.507868569	152594.648968418	2.8438458308206	0.273747789820896	0.278664121096812	0.390804793622709
5340.36126527289	1441.04693274175	3.8260160787229	475956.714671455	172343.77766891	4.12246645512259	0.24120418012138	0.242381212714965	0.37754926429325
2775.24436885302	1506.5982904637	2.20235153813421	224516.956537399	173642.846275801	2.64053442512001	0.298842615383947	0.291207754921903	0.43539281788313
3277.15413048651	1484.45558167483	2.923869613108	391413.302811144	185994.169091053	4.045205939891	0.214612787484591	0.209372821559747	0.364916758150805
21147.4090704945	1188.73146079548	8.31198122931331	2179193.2086954	132907.441510417	8.32908006517221	0.133908592810482	0.126300316790328	0.297170828844287
3142.34483824884	1223.38127949104	3.39210889544342	213066.052834834	130010.902022076	3.51173439588289	0.134902139619923	0.123279241876596	0.30728555399354
3087.43871680337	1505.69396536073	3.38694112817132	343081.927805825	188107.318675907	3.68942522705935	0.223987621307906	0.194270078075393	0.383728552937954
4072.75571453625	1633.11039908631	3.74095671603568	407177.067696034	166371.526203355	4.48230225258809	0.158948763286931	0.160143094423678	0.336010900956515
5011.33824900268	1407.93059410163	3.77190911075536	699893.465682445	165876.729944598	6.19898166993467	0.13845286043742	0.11856223814246	0.280464067801951
3197.57342838267	1483.69105032972	2.67551741548764	318903.742453515	211964.31756628	3.40196919564747	0.249374159439545	0.233778581453932	0.380601270020457
